genre,category,title,year,distribution,description,url,cover_photo
Romance,Hollywood,Divergent,2014,BluRay,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late....<more>",https://fzmovies.net/movie-Divergent--hmp4.htm,https://fzmovies.net/imdb_images/Divergent.2014.jpg
Animation,Hollywood,Megamind vs. The Doom Syndicate,2024,WEB-DL,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends to stop his former evil teammates from launching Metro City to the M...Tags : sequel | second part | superhero...<more>",https://fzmovies.net/movie-Megamind%20vs.%20The%20Doom%20Syndicate--hmp4.htm,https://fzmovies.net/imdb_images/Megamind.vs.The.Doom.Syndicate.2024.jpg
Drama,Hollywood,Dracula Untold,2014,BluRay,"As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own kingdom in order to obtain the power needed to protect his own family, and the families of his kingdom....<more>",https://fzmovies.net/movie-Dracula%20Untold--hmp4.htm,https://fzmovies.net/imdb_images/Dracula.Untold.2014.jpg
Horror,Hollywood,Us,2019,BluRay,"In order to get away from their busy lives, the Wilson family takes a vacation to Santa Cruz, California with the plan of spending time with their friends, the Tyler family. On a day at the beach, their young son Jason almost wanders off, causing his mother Adelaide to become protective of her…Tags : marriage...<more>",https://fzmovies.net/movie-Us--hmp4.htm,https://fzmovies.net/imdb_images/US.2019.jpg
Romance,Hollywood,Puss in Boots The Last Wish,2022,BluRay,Puss in Boots discovers that his passion for adventure has taken its toll: he has burned through eight of his nine lives. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.Tags : shared universe | sequel | second part...<more>,https://fzmovies.net/movie-Puss%20in%20Boots%20The%20Last%20Wish--hmp4.htm,https://fzmovies.net/imdb_images/Puss.in.Boots.The.Last.Wish.2022.jpg
Animation,Hollywood,The Son of Bigfoot - Bigfoot Junior,2017,BluRay,A teenage boy journeys to find his missing father only to discover that he's actually Bigfoot.,https://fzmovies.net/movie-The%20Son%20of%20Bigfoot%20-%20Bigfoot%20Junior--hmp4.htm,https://fzmovies.net/imdb_images/The.Son.of.Bigfoot.2017.jpg
Animation,Hollywood,Captain Underpants The First Epic Movie 2017,2017,BluRay,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants....<more>",https://fzmovies.net/movie-Captain%20Underpants%20The%20First%20Epic%20Movie%202017--hmp4.htm,https://fzmovies.net/imdb_images/Captain.Underpants.The.First.Epic.Movie.2017.jpg
Crime,Hollywood,Miss Congeniality 2 Armed and Fabulous,2005,BluRay,"Because of the notoriety she gained from the Miss United States pageant, Gracie Hart's life as an undercover FBI agent is over. In addition, Agent Eric Matthews broke off their relationship which she did not take well. Begrudgingly on the advice her boss Director Harry McDonald, Gracie decides to become the FBI's media relations officer. Ten months later with the assistance of style coach Joel Meyers and a best selling book behind her about her experience, Gracie becomes a designer-clad media darling and the made-up face of the FBI. The new Gracie is the exact opposite of Agent Sam Fuller, a woman who, like Gracie before her pageant experience, has deep seated anger issues. The two do not get along, but that doesn't stop McDonald from assigning Sam to be Gracie's bodyguard. The two are sent to Las Vegas when Gracie's friend, reigning Miss United States Cheryl Frasier, and the long time Miss United States pageant host Stan Fields are kidnapped there. At the FBI's Las Vegas field office, Assistant Director Walter Collins wants Gracie solely to be the media spokesperson on the case, but Gracie wants to be back in the field, especially when she uncovers some leads Collins dismisses. Despite their antagonistic relationship, Gracie and Sam have to work together to follow these leads. Along with them are Joel and insecure FBI Agent Jeff Foreman, the foursome who in addition to finding Cheryl and Stan, have to elude Collins' other agents, Collins who wants Gracie and Sam back on a plane to New York and who wants the glory of solving the case for himself. ...<more>",https://fzmovies.net/movie-Miss%20Congeniality%202%20Armed%20and%20Fabulous--hmp4.htm,https://fzmovies.net/imdb_images/Miss%20Congeniality%202%20Armed%20and%20Fabulous.jpg
Crime,Hollywood,The Iceman,2012,BluRay,"In the 1960s, Richard Kuklinski is working as a porn film lab tech until his mob bosses persuade him to change his career into that of a contract killer. For years, Kuklinski gains a reputation for cold blooded professionalism even as he raises a family who are kept in the dark about his true career. Unfortunately, mob politics ultimately forces him to secretly work independently with the psychopathic Robert 'Mr. Freezy' Pronge. As much as Kuklinski tries to keep his lives separate, circumstances and his own weaknesses threaten a terrible collision as the consequences of his choices finally catch up to him. ...<more>",https://fzmovies.net/movie-The%20Iceman--hmp4.htm,https://fzmovies.net/imdb_images/The%20Iceman.jpg
Romance,Hollywood,Honest Thief,2020,BluRay,"They call him the In-and-Out-Bandit because meticulous thief Tom Carter (Liam Neeson) has stolen $9 million from small-town banks while managing to keep his identity a secret. But after he falls in love with the bubbly Annie (Kate Walsh), Tom decides to make a fresh start by coming clean about his…Tags : love | dog...<more>",https://fzmovies.net/movie-Honest%20Thief--hmp4.htm,https://fzmovies.net/imdb_images/Honest.Thief.2020.jpg
Comedy,Hollywood,Kingsman Services secrets,2014,BluRay,"A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius....<more>",https://fzmovies.net/movie-Kingsman%20Services%20secrets--hmp4.htm,https://fzmovies.net/imdb_images/Kingsman.The.Secret.Service.2014.jpg
Horror,Hollywood,Final Destination 2,2003,BluRay,"Clear Rivers has been living life in a mental hospital after the bizarre events that lead to the deaths of her friends. One day, she is approached by a girl named Kimberly who believes she had a premonition similar to her friend Alex who died . Clear has to either risk her life helping others, or stay inside the hospital the rest of her life waiting for her death to come. What will she do? ...<more>",https://fzmovies.net/movie-Final%20Destination%202--hmp4.htm,https://fzmovies.net/imdb_images/Final%20Destination%202.jpg
Crime,Hollywood,6 Ways To Die,2015,BRRip,"Sonny ""Sundown"" Garcia is the top North American narcotics distributor for the Colombian cartels. He has created the most efficient and productive distribution pipeline since the era of the......<more>",https://fzmovies.net/movie-6%20Ways%20To%20Die--hmp4.htm,https://fzmovies.net/imdb_images/6.Ways.To.Die.2015.jpg
Family,Hollywood,Alvin and the Chipmunks: Chipwrecked,2011,BDRip,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems....<more>",https://fzmovies.net/movie-Alvin%20and%20the%20Chipmunks:%20Chipwrecked--hmp4.htm,https://fzmovies.net/imdb_images/Alvin%20and%20the%20Chipmunks:%20Chipwrecked.jpg
Family,Hollywood,The Incredibles,2004,BluRay,"Mr. Incredible (A.K.A. Bob Parr), and his wife Helen (A.K.A. Elastigirl), are the world's greatest famous crime-fighting superheroes in Metroville. Always saving lives and battling evil on a daily basis. But fifteen years later, they have been forced to adopt civilian identities and retreat to the suburbs where they have no choice but to retire of being a superhero and force to live a ""normal life"" with their three children Violet, Dash and Jack-Jack (who were secretly born with superpowers). Itching to get back into action, Bob gets his chance when a mysterious communication summons him to a remote island for a top secret assignment. He soon discovers that it will take a super family effort to rescue the world from total destruction. ...<more>",https://fzmovies.net/movie-The%20Incredibles--hmp4.htm,https://fzmovies.net/imdb_images/The%20Incredibles%20in%20English.jpg
Comedy,Hollywood,Charlies Angels 2019,2019,BluRay,"Kristen Stewart, Naomi Scott, and Ella Balinska are working for the mysterious Charles Townsend, whose security and investigative agency has expanded internationally. With the world's smartest, bravest, and most highly trained women all over the globe, there are now teams of Angels guided by…Tags : remake | spy...<more>",https://fzmovies.net/movie-Charlies%20Angels%202019--hmp4.htm,https://fzmovies.net/imdb_images/Charlies.Angels.2019.jpg
Romance,Hollywood,This Means War,2012,BluRay,Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.,https://fzmovies.net/movie-This%20Means%20War--hmp4.htm,https://fzmovies.net/imdb_images/This%20Means%20War.jpg
Biography,Hollywood,Big George Foreman The Miraculous Story of the Once and Future Heavyweight Champion of the World,2023,BluRay,The life and boxing career of George Foreman.Tags : boxing | champion...<more>,https://fzmovies.net/movie-Big%20George%20Foreman%20The%20Miraculous%20Story%20of%20the%20Once%20and%20Future%20Heavyweight%20Champion%20of%20the%20World--hmp4.htm,https://fzmovies.net/imdb_images/Big.George.Foreman.The.Miraculous.Story.of.the.Once.and.Future.Heavyweight.Champion.of.the.World.2023.jpg
Drama,Hollywood,Hancock 2008,2008,BluRay,Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when one person he saves helps him improve his public image. ...<more>,https://fzmovies.net/movie-Hancock%202008--hmp4.htm,https://fzmovies.net/imdb_images/Hancock.2008.jpg
Horror,Hollywood,Meg 2 The Trench,2023,BluRay,"A research team encounters multiple threats while exploring the depths of the ocean, including a malevolent mining operation.Tags : sequel | second part | shark | creature feature...<more>",https://fzmovies.net/movie-Meg%202%20The%20Trench--hmp4.htm,https://fzmovies.net/imdb_images/Meg.2.The.Trench.2023.jpg
Drama,Hollywood,Mowgli Legend of the Jungle,2018,WEB-DL,"The story follows the upbringing of the human child Mowgli raised by a pack of wolves in the jungles of India. As he learns the often harsh rules of the jungle, under the tutelage of a bear named Baloo and a black panther named Bagheera, Mowgli becomes accepted by the animals of the jungle as one…...<more>",https://fzmovies.net/movie-Mowgli%20Legend%20of%20the%20Jungle--hmp4.htm,https://fzmovies.net/imdb_images/Mowgli.Legend.of.the.Jungle.2018.jpg
Family,Hollywood,Trolls World Tour,2020,BluRay,,https://fzmovies.net/movie-Trolls%20World%20Tour--hmp4.htm,https://fzmovies.net/imdb_images/Trolls.World.Tour.2020.jpg
Horror,Hollywood,The Grudge 2020,2020,BluRay,"After a young mother murders her family in her own house, a single mother and young detective tries to investigate and solve the case. Later, she discovers the house is cursed by a vengeful ghost that dooms those who enter it with a violent death. Now, she runs to save herself and her son from…Tags : remake | ghost...<more>",https://fzmovies.net/movie-The%20Grudge%202020--hmp4.htm,https://fzmovies.net/imdb_images/The.Grudge.2019.jpg
Romance,Hollywood,High School Musical,2006,BluRay,"Troy Bolton and Gabriella Montez are two totally different teenagers who meet at a party while singing karaoke on New Year's Eve. One week later Troy goes back to his high school, East High, in New Mexico to find that Gabriella is a new student there. They quickly become close friends and accidentally audition for the school musical. After getting a callback, drama queen Sharpay Evans and her sidekick brother Ryan are furious. Then Chad, Troy's best friend and basketball teammate, and Taylor, Gabriella's new friend on the decathlon team, must find out a way to make Gabriella hate Troy. ...<more>",https://fzmovies.net/movie-High%20School%20Musical--hmp4.htm,https://fzmovies.net/imdb_images/High%20School%20Musical.jpg
Comedy,Hollywood,American Pie - The Naked Mile,2006,BluRay,"When Erik Stifler gets a free pass to do whatever he wants from his girlfriend, he and his two best friends head to see his cousin Dwight for the Naked Mile and a weekend they will never forget....<more>",https://fzmovies.net/movie-American%20Pie%20-%20The%20Naked%20Mile--hmp4.htm,https://fzmovies.net/imdb_images/American%20Pie%205:%20The%20Naked%20Mile.jpg
Family,Hollywood,Luca,2021,BluRay,"A young boy experiences an unforgettable seaside summer on the Italian Riviera filled with gelato, pasta and endless scooter rides. Luca shares these adventures with his newfound best friend, but all the fun is threatened by a deeply-held secret: he is a sea monster from another world just below…Tags : disney...<more>",https://fzmovies.net/movie-Luca--hmp4.htm,https://fzmovies.net/imdb_images/Luca.2021.jpg
Adventure,Hollywood,Jungle Cruise,2021,BluRay,Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.Tags : jungle...<more>,https://fzmovies.net/movie-Jungle%20Cruise--hmp4.htm,https://fzmovies.net/imdb_images/Jungle.Cruise.2021.jpg
Drama,Hollywood,The Girl Next Door,2004,BluRay,A teenager's dreams come true when a former porn star moves in next door and they fall in love.,https://fzmovies.net/movie-The%20Girl%20Next%20Door--hmp4.htm,https://fzmovies.net/imdb_images/The.Girl.Next.Door.2004.jpg
Drama,Hollywood,Teen Wolf The Movie,2023,WEB-DL,"A terrifying evil has emerged. The wolves howl once again, but only a Werewolf like Scott McCall, can gather both new allies and reunite trusted friends to fight back against what could be the most powerful and deadliest enemy.Tags : reunion | wolf | werewolf...<more>",https://fzmovies.net/movie-Teen%20Wolf%20The%20Movie--hmp4.htm,https://fzmovies.net/imdb_images/Teen.Wolf.The.Movie.2023.jpg
Crime,Hollywood,Joker - Folie a Deux,2024,WEBRip,"Arthur Fleck is institutionalized at Arkham, awaiting trial for his crimes as Joker. While struggling with his dual identity, Arthur not only stumbles upon true love, but also finds the music that's always been inside him.Tags : sequel | violence | singing...<more>",https://fzmovies.net/movie-Joker%20-%20Folie%20a%20Deux--hmp4.htm,https://fzmovies.net/imdb_images/Joker.Folie.a.Deux.2024.jpg
Family,Hollywood,Sing 2,2021,BluRay,Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.Tags : second part...<more>,https://fzmovies.net/movie-Sing%202--hmp4.htm,https://fzmovies.net/imdb_images/Sing.2.2021.jpg
Romance,Hollywood,American Pie 3 - The Wedding,2003,BluRay,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister....<more>",https://fzmovies.net/movie-American%20Pie%203%20-%20The%20Wedding--hmp4.htm,https://fzmovies.net/imdb_images/American%20Pie%203%20:The%20Wedding.jpg
Crime,Hollywood,A Few Good Men,1992,BluRay,"In this dramatic courtroom thriller, LT Daniel Kaffee, a Navy lawyer who has never seen the inside of the courtroom, defends two stubborn Marines who have been accused of murdering a colleague. Kaffee is known as being lazy and had arranged for a plea bargain. Downey's Aunt Ginny appoints Cmdr. Galloway to represent him. Also on the legal staff is LTJG Sam Weinberg. The team rounds up many facts and Kaffee is discovering that he is really cut out for trial work. The defense is originally based upon the fact that PFC Santiago, the victim, was given a ""CODE RED"". Santiago was basically a screw-up. At Gitmo, screw-ups aren't tolerated. Especially by Col. Nathan Jessup. In Cuba, Jessup and two senior officers try to give all the help they can, but Kaffee knows something's fishy. In the conclusion of the film, the fireworks are set off by a confrontation between Jessup and Kaffee....<more>",https://fzmovies.net/movie-A%20Few%20Good%20Men--hmp4.htm,https://fzmovies.net/imdb_images/A%20Few%20Good%20Men.jpg
Adventure,Hollywood,Ant-Man and the Wasp,2018,BluRay,"In the aftermath of 'Captain America: Civil War,' Scott Lang grapples with the consequences of his choices as both a Super Hero and a father. As he struggles to re-balance his home life with his responsibilities as Ant-Man, he's confronted by Hope van Dyne and Dr. Hank Pym with an urgent new…...<more>",https://fzmovies.net/movie-Ant-Man%20and%20the%20Wasp--hmp4.htm,https://fzmovies.net/imdb_images/Ant-Man.and.The.Wasp.2018.jpg
Comedy,Hollywood,Minions The Rise of Gru,2022,BluRay,The untold story of one twelve-year-old's dream to become the world's greatest supervillain.Tags : shared universe | sequel | second part...<more>,https://fzmovies.net/movie-Minions%20The%20Rise%20of%20Gru--hmp4.htm,https://fzmovies.net/imdb_images/Minions.The.Rise.of.Gru.2022.jpg
Biography,Hollywood,Dark Waters,2019,BluRay,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,https://fzmovies.net/movie-Dark%20Waters--hmp4.htm,https://fzmovies.net/imdb_images/Dark.Waters.2019.jpg
Biography,Hollywood,I Am Bruce Lee,2011,BluRay,"Bruce Lee is universally recognized as the pioneer who elevated martial arts in film to an art form, and this documentary will reveal why Bruce Lee's flame burns brighter now than the day he died over three decades ago. The greatest martial artists, athletes, actors, directors, and producers in the entertainment business today will share their feelings about the one who started it all. We will interview the people whose lives, careers, and belief systems were forever altered by the legendary ""Father of Martial Arts Cinema"". Rarely seen archival footage and classic photos will punctuate the personal testimonials. Prepare to be inspired. ...<more>",https://fzmovies.net/movie-I%20Am%20Bruce%20Lee--hmp4.htm,https://fzmovies.net/imdb_images/I%20Am%20Bruce%20Lee.jpg
Drama,Hollywood,Sing 2016,2016,BluRay,A koala named Buster Moon has one final chance to restore his theater to its former glory by producing the world's greatest singing competition.,https://fzmovies.net/movie-Sing%202016--hmp4.htm,https://fzmovies.net/imdb_images/Sing.2016.jpg
Crime,Hollywood,Getaway,2013,BluRay,Former race-car driver Brent Magna is pitted against the clock when his wife is kidnapped by a mysterious villain. He commandeers a young woman's car and takes her on on a high-speed race against time....<more>,https://fzmovies.net/movie-Getaway--hmp4.htm,https://fzmovies.net/imdb_images/Getaway.jpg
Family,Hollywood,Fantastic Beasts and Where to Find Them,2016,BluRay,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school. ...<more>,https://fzmovies.net/movie-Fantastic%20Beasts%20and%20Where%20to%20Find%20Them--hmp4.htm,https://fzmovies.net/imdb_images/Fantastic.Beasts.and.Where.to.Find.Them.2016.jpg
Biography,Hollywood,Bonnie and Clyde,1967,BluRay,A bored small-town girl and a small-time bank robber leave in their wake a string of violent robberies and newspaper headlines that catch the imagination of the Depression-struck Mid-West in this take on the legendary crime spree of these archetypal lovers on the run. ...<more>,https://fzmovies.net/movie-Bonnie%20and%20Clyde--hmp4.htm,https://fzmovies.net/imdb_images/Bonnie%20and%20Clyde.jpg
Biography,Hollywood,Dangerous Minds,1995,BluRay,"Louanne Johnson is an ex-marine, hired as a teacher in a high-school in a poor area of the city. She has recently separated from her husband. Her friend, also teacher in the school, got the temporary job for her. After a terrible reception from the students, she tries unconventional methods of teaching (using karate, Bob Dylan lyrics etc) to gain the trust of the students. ...<more>",https://fzmovies.net/movie-Dangerous%20Minds--hmp4.htm,https://fzmovies.net/imdb_images/Dangerous%20Minds.jpg
Animation,Hollywood,Justice League Throne of Atlantis,2015,BluRay,"When Atlantian troops assault Metropolis as revenge for the death of their king, the Queen seeks help from the Justice League to find her son who has gone missing during the madness....<more>",https://fzmovies.net/movie-Justice%20League%20Throne%20of%20Atlantis--hmp4.htm,https://fzmovies.net/imdb_images/Justice.League.Throne.of.Atlantis.2015.jpg
Action,Hollywood,Captain Marvel,2019,BluRay,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,https://fzmovies.net/movie-Captain%20Marvel--hmp4.htm,https://fzmovies.net/imdb_images/Captain.Marvel.2019.jpg
Comedy,Hollywood,Friday 1995,1995,BluRay,"Two homies, Smokey and Craig, smoke a dope dealer's weed and try to figure a way to get the $200 they owe to the dealer by 10pm that same night. In that time, they smoke more weed and get jacked and shot at in a drive-by. ...<more>",https://fzmovies.net/movie-Friday%201995--hmp4.htm,https://fzmovies.net/imdb_images/Friday.1995.jpg
Biography,Hollywood,Invictus 2009,2009,BluRay,"Nelson Mandela, in his first term as the South African President, initiates a unique venture to unite the apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup. ...<more>",https://fzmovies.net/movie-Invictus%202009--hmp4.htm,https://fzmovies.net/imdb_images/Invictus.2009.jpg
Drama,Hollywood,The Fault in Our Stars 2014,2014,BluRay,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,https://fzmovies.net/movie-The%20Fault%20in%20Our%20Stars%202014--hmp4.htm,https://fzmovies.net/imdb_images/The.Fault.In.Our.Stars.2014.jpg
Adventure,Hollywood,Mowgli Legend of the Jungle,2018,WEB-DL,"The story follows the upbringing of the human child Mowgli raised by a pack of wolves in the jungles of India. As he learns the often harsh rules of the jungle, under the tutelage of a bear named Baloo and a black panther named Bagheera, Mowgli becomes accepted by the animals of the jungle as one…...<more>",https://fzmovies.net/movie-Mowgli%20Legend%20of%20the%20Jungle--hmp4.htm,https://fzmovies.net/imdb_images/Mowgli.Legend.of.the.Jungle.2018.jpg
Drama,Hollywood,Catch Me If You Can,2002,BluRay,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor....<more>",https://fzmovies.net/movie-Catch%20Me%20If%20You%20Can--hmp4.htm,https://fzmovies.net/imdb_images/Catch%20Me%20If%20You%20Can.jpg
Crime,Hollywood,Cut Throat City,2020,BluRay,"From director RZA comes the explosive CUT THROAT CITY, the story of four boyhood friends in New Orleans' Lower Ninth Ward who return after Hurricane Katrina to find their homes decimated, with no jobs, and no help from FEMA. Out of options, they reluctantly turn to a local gangster, who offers them…Tags : heist...<more>",https://fzmovies.net/movie-Cut%20Throat%20City--hmp4.htm,https://fzmovies.net/imdb_images/Cut.Throat.City.2020.jpg
Crime,Hollywood,Max Payne 2008,2008,BluRay,"Coming together to solve a series of murders in New York City are a police detective whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation. ...<more>",https://fzmovies.net/movie-Max%20Payne%202008--hmp4.htm,https://fzmovies.net/imdb_images/Max.Payne.2008.jpg
Horror,Hollywood,Split 2017,2017,BluRay,"Three girls are kidnapped by a man with a diagnosed 23 distinct personalities, they must try to escape before the apparent emergence of a frightful new 24th. ...<more>",https://fzmovies.net/movie-Split%202017--hmp4.htm,https://fzmovies.net/imdb_images/Split.2016.jpg
Drama,Hollywood,Snow White and the Huntsman,2012,BluRay,"Snow White is the only person in the land fairer than the evil queen. Unable to tolerate the insult to her vanity, the evil queen decides that Snow White must die. The queen sends a huntsman to kill Snow White. However the huntsman finds himself unable to murder the innocent young woman, and instead ends up training her to become a warrior capable of threatening the queen's reign. ...<more>",https://fzmovies.net/movie-Snow%20White%20and%20the%20Huntsman--hmp4.htm,https://fzmovies.net/imdb_images/Snow%20White%20and%20the%20Huntsman.jpg
Family,Hollywood,The Bad Guys,2022,BluRay,"Several reformed yet misunderstood criminal animals attempt to become good, with some disastrous results along the way.Tags : wolf | snake | shark...<more>",https://fzmovies.net/movie-The%20Bad%20Guys--hmp4.htm,https://fzmovies.net/imdb_images/The.Bad.Guys.2022.jpg
Romance,Hollywood,Coming to America 1988,1988,BluRay,"An extremely pampered African prince travels to Queens, New York City, and goes undercover to find a wife whom he can respect for her intelligence and will. ...<more>",https://fzmovies.net/movie-Coming%20to%20America%201988--hmp4.htm,https://fzmovies.net/imdb_images/Coming.to.America.1988.jpg
Biography,Hollywood,On the Basis of Sex,2019,BluRay,"The true story of Ruth Bader Ginsburg, her struggles for equal rights, and the early cases of a historic career that lead to her nomination and confirmation as U.S. Supreme Court Associate Justice. ...<more>",https://fzmovies.net/movie-On%20the%20Basis%20of%20Sex--hmp4.htm,https://fzmovies.net/imdb_images/On.The.Basis.of.Sex.2018.jpg
Drama,Hollywood,Need for Speed,2014,BluRay,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins....<more>",https://fzmovies.net/movie-Need%20for%20Speed--hmp4.htm,https://fzmovies.net/imdb_images/Need.For.Speed..2014.jpg
Drama,Hollywood,Temptation Confessions of a Marriage Counselor,2012,BluRay,"n ambitious married woman's temptation by a handsome billionaire leads to betrayal, recklessness, and forever alters the course of her life.",https://fzmovies.net/movie-Temptation%20Confessions%20of%20a%20Marriage%20Counselor--hmp4.htm,https://fzmovies.net/imdb_images/Temptation%20Confessions%20of%20a%20Marriage%20Counselor.jpg
Horror,Hollywood,Get Out,2017,BluRay,A young African-American man visits his Caucasian girlfriend's mysterious family estate.,https://fzmovies.net/movie-Get%20Out--hmp4.htm,https://fzmovies.net/imdb_images/Get.Out.2017.jpg
Biography,Hollywood,Cristiano Ronaldo World at His Feet,2014,BluRay,"Cristiano Ronaldo: The World at His Feet follows the footballer from his beginnings in Portugal, breakthrough start with Manchester United and current career at Real Madrid. ...<more>",https://fzmovies.net/movie-Cristiano%20Ronaldo%20World%20at%20His%20Feet--hmp4.htm,https://fzmovies.net/imdb_images/Cristiano.Ronaldo.World.at.His.Feet.2014.jpg
Crime,Hollywood,Hung fan kui,1995,BluRay,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. Meanwhile, one of those petty thugs in the local gang stumbles into a criminal situation way over his head. Blinded by greed, his involvement draws his gang, the kid, Keong, and the whole neighborhood into a deadly crossfire. When the lazy cops fail to successfully resolve matters, Keong takes things into his own hands. Needless to say, much spectacular kung-fu and outrageous action sequences follow.... ...<more>",https://fzmovies.net/movie-Hung%20fan%20kui--hmp4.htm,https://fzmovies.net/imdb_images/Hung%20fan%20kui.jpg
Adventure,Hollywood,The Hunger Games Mockingjay - Part 1,2015,BluRay,"Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage....<more>",https://fzmovies.net/movie-The%20Hunger%20Games%20Mockingjay%20-%20Part%201--hmp4.htm,https://fzmovies.net/imdb_images/The.Hunger.Games-Mockingjay.Part.1.2014.jpg
Biography,Hollywood,The Admiral  Roaring Currents,2014,BDRip,"At the strait 'Roaring Currents', master strategist Admiral Yi and his 12 battleships oppose enemy's fleet of 330, and win the most incredible victory of history. ...<more>",https://fzmovies.net/movie-The%20Admiral%20%20Roaring%20Currents--hmp4.htm,https://fzmovies.net/imdb_images/The.Admiral.Roaring.Currents.2014.jpg
Adventure,Hollywood,The Bad Guys,2022,BluRay,"Several reformed yet misunderstood criminal animals attempt to become good, with some disastrous results along the way.Tags : wolf | snake | shark...<more>",https://fzmovies.net/movie-The%20Bad%20Guys--hmp4.htm,https://fzmovies.net/imdb_images/The.Bad.Guys.2022.jpg
Drama,Hollywood,San Andreas,2015,BluRay,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his daughter....<more>",https://fzmovies.net/movie-San%20Andreas--hmp4.htm,https://fzmovies.net/imdb_images/San.Andreas.2015.jpg
Crime,Hollywood,Tekken 2010,2010,BluRay,Jin Kazama witnesses the death of his mother Jun by Tekken in the slums known as Anvil. After finding a Tekken ID he decides to seek out vengeance for his mother's death. ...<more>,https://fzmovies.net/movie-Tekken%202010--hmp4.htm,https://fzmovies.net/imdb_images/Tekken.2010.jpg
Romance,Hollywood,High School Musical 2,2007,BluRay,"The Wildcats are back. They start off getting out of school, where Sharpay makes sure Troy has job at her country club. Troy then in returns gets everyone else a job at the country club too. Gabriella is the new lifeguard, while Troy, Chad, and the others work in the kitchen. At the country club there is a talent show, which Sharpay and Ryan win every year. Kelsi had written a song for Troy and Gabriella to sing at the talent show, which later on Sharpay takes (at a faster tempo) for her and Troy to sing at the talent show. Sharpay plots to take Troy away from Gabriella, by getting him a better job than the rest of the Wildcats. Troy starts changing, all for a ""scholarship"", starting to act like a jerk, which results in Gabriella breaking up with Troy, saying she doesn't belong there. After Troy loses all his friends, because he began acting like a jerk and had found out that Sharpay had made it where no Junior Staffers can perform in the talent show, he decides to do something about it, and asks for his old job back with the rest of his friends and quits the talent show leaving Sharpay with nothing, since she had ditched her brother to perform with Troy. She then goes back to Ryan, who had been working with the Junior Staffers on an act, who then leaves her saying she always wanted the spotlight, now she has it. Troy ends up doing the talent show, thinking that he would be performing with Sharpay. He learns a new song within a matter of minutes. ...<more>",https://fzmovies.net/movie-High%20School%20Musical%202--hmp4.htm,https://fzmovies.net/imdb_images/High%20School%20Musical%202.jpg
Family,Hollywood,Harry Potter and the Order of the Phoenix Part 5,2007,BluRay,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts....<more>",https://fzmovies.net/movie-Harry%20Potter%20and%20the%20Order%20of%20the%20Phoenix%20Part%205--hmp4.htm,https://fzmovies.net/imdb_images/Harry%20Potter%20and%20the%20Order%20of%20the%20Phoenix%20Part%205.jpg
